label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
"""PAZ""",0.3751395344734192,0.9996411800384521,4.627346470442717e-07,0.47322651743888855,0.9538934826850891,-0.05700471252202988,0.5305957794189453,0.8635334372520447,-0.08610096573829651,0.4900476038455963,0.7887079119682312,-0.11634397506713867,0.41806456446647644,0.7302062511444092,-0.14640475809574127,0.4929802715778351,0.5995148420333862,-0.05970334634184837,0.5161343812942505,0.4213902950286865,-0.093670554459095,0.528506338596344,0.32656073570251465,-0.11416873335838318,0.5380129218101501,0.2382279932498932,-0.12941290438175201,0.40060675144195557,0.6092422008514404,-0.07141231000423431,0.34770074486732483,0.4156888723373413,-0.12458348274230957,0.32200169563293457,0.2984505593776703,-0.1612129658460617,0.2987939715385437,0.19250115752220154,-0.1790378987789154,0.3243868350982666,0.6676653623580933,-0.08757224678993225,0.321882963180542,0.6467915773391724,-0.17000599205493927,0.37038853764533997,0.7619359493255615,-0.20026521384716034,0.40521007776260376,0.8352253437042236,-0.19913534820079803,0.2685372233390808,0.7487647533416748,-0.10653086006641388,0.28559166193008423,0.7747289538383484,-0.17208540439605713,0.33827871084213257,0.8551901578903198,-0.18409444391727448,0.38241755962371826,0.9047837257385254,-0.1789427548646927
"""PAZ""",0.3680533766746521,0.9657812714576721,-1.2069872923348157e-07,0.32887598872184753,0.817915678024292,0.011775822378695011,0.31070390343666077,0.6673668622970581,-0.007174254395067692,0.3115309476852417,0.546657383441925,-0.028026945888996124,0.3102993369102478,0.4583938717842102,-0.0497339628636837,0.35406315326690674,0.6426125764846802,-0.07258426398038864,0.36953336000442505,0.4887502193450928,-0.10781808942556381,0.36030447483062744,0.39291369915008545,-0.13062764704227448,0.35694462060928345,0.31637296080589294,-0.14644820988178253,0.415115624666214,0.675161600112915,-0.09042123705148697,0.46765434741973877,0.4578023850917816,-0.12846307456493378,0.4911276698112488,0.33217376470565796,-0.14556235074996948,0.5027747750282288,0.24966499209403992,-0.15982258319854736,0.47340822219848633,0.7213249802589417,-0.0988621637225151,0.5351769924163818,0.5496422052383423,-0.1186327263712883,0.5080568194389343,0.5938393473625183,-0.09734644740819931,0.4775107502937317,0.6568104028701782,-0.0808587297797203,0.5268839597702026,0.7737928628921509,-0.10567229986190796,0.5550382733345032,0.6302913427352905,-0.11236265301704407,0.527006983757019,0.6612796783447266,-0.08569546043872833,0.5071379542350769,0.7159172892570496,-0.06363433599472046
"""HANGLOOSE""",0.31639450788497925,0.6788437366485596,-5.794146318294224e-07,0.2650254964828491,0.5737318992614746,0.023381885141134262,0.2390723079442978,0.47369280457496643,0.021051572635769844,0.23578135669231415,0.38538283109664917,0.013867621310055256,0.20194953680038452,0.33524996042251587,0.007312053814530373,0.3229520916938782,0.3582001030445099,-0.005356261972337961,0.3880625367164612,0.361776739358902,0.016090651974081993,0.39015430212020874,0.42312154173851013,0.03982346132397652,0.3714658319950104,0.45492878556251526,0.05343984439969063,0.3778530955314636,0.3862611651420593,-0.021964551880955696,0.4349096715450287,0.3809279799461365,0.0066229659132659435,0.4257546067237854,0.43358126282691956,0.02421904169023037,0.40400204062461853,0.46153900027275085,0.026180341839790344,0.422283411026001,0.43686676025390625,-0.03288929536938667,0.47429895401000977,0.4024598300457001,-0.010693610645830631,0.4616105258464813,0.45319464802742004,0.0028083252254873514,0.43613722920417786,0.4824419915676117,0.001335321692749858,0.45852264761924744,0.4978857934474945,-0.04145601764321327,0.5198754668235779,0.4310992658138275,-0.028022902086377144,0.5511416792869568,0.4027557671070099,-0.017563939094543457,0.574554979801178,0.3657415211200714,-0.016251323744654655
"""HANGLOOSE""",0.2117961198091507,0.6484543681144714,-2.1395194949036522e-07,0.30488574504852295,0.61229407787323,-0.03523105010390282,0.38309574127197266,0.5296902656555176,-0.04672108218073845,0.4354466199874878,0.45588499307632446,-0.055184971541166306,0.4827492833137512,0.41512811183929443,-0.055776990950107574,0.33049914240837097,0.41102635860443115,-0.02153942547738552,0.31963762640953064,0.33839425444602966,-0.06232799217104912,0.31084132194519043,0.41731321811676025,-0.08128157258033752,0.3161547780036926,0.4780261516571045,-0.0866561010479927,0.27493301033973694,0.40966376662254333,-0.019614137709140778,0.2675660252571106,0.3405178487300873,-0.06879351288080215,0.2668636739253998,0.4409642815589905,-0.08498122543096542,0.2790004014968872,0.49986279010772705,-0.08646175265312195,0.2233058214187622,0.4139980673789978,-0.02548808418214321,0.2111234962940216,0.3424948751926422,-0.07296233624219894,0.22210276126861572,0.4308367073535919,-0.07823847234249115,0.2385992407798767,0.4894483685493469,-0.07007913291454315,0.1764449179172516,0.4301775395870209,-0.03404761850833893,0.16343143582344055,0.34154969453811646,-0.059068698436021805,0.16313229501247406,0.312009334564209,-0.06487475335597992,0.16722038388252258,0.2755591869354248,-0.06428411602973938
"""HANGLOOSE""",0.3198956847190857,0.8669306039810181,-4.774583430844359e-07,0.40525317192077637,0.8631047606468201,-0.044868748635053635,0.4898112416267395,0.8091852068901062,-0.06599705666303635,0.5562862157821655,0.7589676380157471,-0.07913464307785034,0.6164203882217407,0.7528702616691589,-0.08483774960041046,0.47101879119873047,0.6586187481880188,-0.06490723788738251,0.48211514949798584,0.6400492787361145,-0.10515943169593811,0.45409664511680603,0.7179758548736572,-0.11690479516983032,0.43415725231170654,0.7657028436660767,-0.11738649010658264,0.411002516746521,0.6327915191650391,-0.058711688965559006,0.4229765832424164,0.6166150569915771,-0.11024408787488937,0.4046287536621094,0.7227702736854553,-0.12325283139944077,0.3953797519207001,0.7787986397743225,-0.12423503398895264,0.35581186413764954,0.6251333355903625,-0.05750279128551483,0.36351799964904785,0.5923479795455933,-0.10888233035802841,0.36483871936798096,0.6958494186401367,-0.1183193102478981,0.3676375448703766,0.7595515251159668,-0.11521489918231964,0.30424177646636963,0.6304581761360168,-0.057681791484355927,0.3007664084434509,0.5393496155738831,-0.08879164606332779,0.2986038327217102,0.4948984980583191,-0.09939613193273544,0.3036320209503174,0.43445223569869995,-0.10383198410272598
"""HANGLOOSE""",0.6263277530670166,0.8766990900039673,-5.738219215345453e-07,0.6775577068328857,0.6910659074783325,0.0058295694179832935,0.6924753189086914,0.5094224214553833,-0.006645056419074535,0.7137677669525146,0.3639177680015564,-0.016352172940969467,0.7659114599227905,0.2784385085105896,-0.027151746675372124,0.5604934692382812,0.4455024302005768,-0.07065927982330322,0.46078619360923767,0.36334216594696045,-0.06792864948511124,0.4863315522670746,0.42765942215919495,-0.054391976445913315,0.520807683467865,0.4865703582763672,-0.048183340579271317,0.48707303404808044,0.5252125859260559,-0.0836152583360672,0.40572452545166016,0.44949817657470703,-0.06715863943099976,0.430899441242218,0.5089839696884155,-0.0488368459045887,0.4611970782279968,0.5521014928817749,-0.05201562121510506,0.4239042401313782,0.6199798583984375,-0.09021173417568207,0.3622829020023346,0.5194180607795715,-0.083826445043087,0.3862869143486023,0.5602986812591553,-0.0715659037232399,0.4196736216545105,0.6086626052856445,-0.07842442393302917,0.372293621301651,0.7192784547805786,-0.0934142991900444,0.2831110954284668,0.6064521074295044,-0.10434331744909286,0.22645139694213867,0.5479205250740051,-0.10574956983327866,0.1776660978794098,0.4937368631362915,-0.11354205757379532
"""HANGLOOSE""",0.6245229840278625,0.8082196712493896,-3.8721984196854464e-07,0.6625927090644836,0.6996520757675171,0.003451019059866667,0.6754679679870605,0.5945794582366943,-0.0014824827667325735,0.6763501763343811,0.5068591833114624,-0.006904445588588715,0.6968176364898682,0.4459322988986969,-0.015015248209238052,0.5907895565032959,0.5476402044296265,-0.0192851759493351,0.5372859835624695,0.5329777002334595,-0.021695449948310852,0.5491507649421692,0.569174587726593,-0.02812192216515541,0.5695521235466003,0.5975581407546997,-0.03389505296945572,0.5490713715553284,0.5879798531532288,-0.0278081726282835,0.5047640800476074,0.587705671787262,-0.015658587217330933,0.5174834132194519,0.61786949634552,-0.017069118097424507,0.5380659699440002,0.6413798332214355,-0.028203977271914482,0.5126650333404541,0.6433618664741516,-0.03365020826458931,0.47463664412498474,0.6318004131317139,-0.026635872200131416,0.4869832694530487,0.6592509150505066,-0.024002015590667725,0.509190559387207,0.682466983795166,-0.030953478068113327,0.4838809072971344,0.7039960622787476,-0.03838652744889259,0.42570972442626953,0.6510100960731506,-0.038458794355392456,0.39657264947891235,0.6237697601318359,-0.03343839943408966,0.37743666768074036,0.6017839312553406,-0.03339143842458725
"""HANGLOOSE""",0.7917835712432861,0.6895405650138855,-7.342271146626445e-07,0.6883121132850647,0.723450779914856,-0.029554065316915512,0.580075204372406,0.7090429663658142,-0.05376425012946129,0.49909669160842896,0.7058196067810059,-0.08433646708726883,0.44279640913009644,0.7226954698562622,-0.11036596447229385,0.6006014943122864,0.5327609181404114,-0.0063095116056501865,0.5489198565483093,0.4693152606487274,-0.04727199673652649,0.5825150012969971,0.5335694551467896,-0.07105790823698044,0.6162428259849548,0.5922268033027649,-0.07658162713050842,0.6419646143913269,0.4878619611263275,-0.010019887238740921,0.5952010154724121,0.4426644742488861,-0.06166869401931763,0.6340910792350769,0.5269205570220947,-0.08494894951581955,0.6674860715866089,0.5875295996665955,-0.08600231260061264,0.688366711139679,0.44879060983657837,-0.02049160562455654,0.6458482146263123,0.3925519585609436,-0.06191779300570488,0.6736704707145691,0.4846084415912628,-0.06680482625961304,0.6989919543266296,0.5546450614929199,-0.053791891783475876,0.7380580306053162,0.4176020622253418,-0.03427601233124733,0.6924154758453369,0.32469111680984497,-0.04678569734096527,0.6627553701400757,0.2669937014579773,-0.04589139670133591,0.6357525587081909,0.2122829407453537,-0.038455430418252945
"""HANGLOOSE""",0.8080044984817505,0.686998724937439,-7.647013831046934e-07,0.7073980569839478,0.7241047024726868,-0.026138707995414734,0.5975112318992615,0.7062727212905884,-0.048532456159591675,0.5136489868164062,0.7003728151321411,-0.0779472216963768,0.452495813369751,0.719160795211792,-0.10349420458078384,0.6133061051368713,0.5393192172050476,-0.003267320804297924,0.5615731477737427,0.4752829074859619,-0.04332924634218216,0.5952674746513367,0.5371481776237488,-0.06684165447950363,0.6298187971115112,0.5941293835639954,-0.072550468146801,0.6537179350852966,0.4941139221191406,-0.00883876159787178,0.6065133810043335,0.44762861728668213,-0.06075300648808479,0.648006796836853,0.5316511392593384,-0.08460824191570282,0.6836034655570984,0.5939300060272217,-0.08610506355762482,0.6999937295913696,0.4539130926132202,-0.020770205184817314,0.6558676362037659,0.3961622416973114,-0.0632040873169899,0.6873645782470703,0.49059024453163147,-0.06847831606864929,0.7151228189468384,0.5640959739685059,-0.05567897856235504,0.7501643300056458,0.4206511974334717,-0.03557892143726349,0.7020605802536011,0.327150821685791,-0.04967710003256798,0.6715848445892334,0.2684970200061798,-0.05004356801509857,0.6436998844146729,0.21349625289440155,-0.04373764246702194
"""ROCK""",0.24052727222442627,0.7857444286346436,-3.434118767131622e-08,0.3274218738079071,0.7802274823188782,-0.03952512890100479,0.41491615772247314,0.6962488889694214,-0.0516364611685276,0.4749562740325928,0.6296856999397278,-0.0593450702726841,0.5274874567985535,0.595247209072113,-0.06501216441392899,0.39997872710227966,0.5622607469558716,-0.05118076503276825,0.43632662296295166,0.4532354772090912,-0.0802726149559021,0.45628422498703003,0.3781431317329407,-0.09814858436584473,0.4759658873081207,0.3165734112262726,-0.11466696113348007,0.337941437959671,0.543465256690979,-0.05374607443809509,0.34891045093536377,0.4778863191604614,-0.1151561290025711,0.3351883292198181,0.5648720860481262,-0.14313286542892456,0.32787108421325684,0.6394010782241821,-0.15364651381969452,0.2784072756767273,0.5442633032798767,-0.059445206075906754,0.2768442630767822,0.4667550325393677,-0.11631166934967041,0.28018492460250854,0.5489776730537415,-0.13206259906291962,0.28596606850624084,0.615319550037384,-0.13401292264461517,0.21974033117294312,0.555048942565918,-0.06774987280368805,0.2062056064605713,0.4650346636772156,-0.10738811641931534,0.19959582388401031,0.4184521436691284,-0.12404081225395203,0.20132063329219818,0.36768049001693726,-0.13364115357398987
"""ROCK""",0.22466064989566803,0.7765427827835083,-2.74504898811756e-08,0.31270575523376465,0.7697423100471497,-0.03954235464334488,0.4000460207462311,0.688023030757904,-0.052249833941459656,0.4595031440258026,0.6221141219139099,-0.06044357270002365,0.5117629170417786,0.5857298374176025,-0.06632468104362488,0.3819078803062439,0.5536183714866638,-0.051917582750320435,0.4179738163948059,0.44659942388534546,-0.08138491958379745,0.4373355805873871,0.37275075912475586,-0.09943998605012894,0.4558524191379547,0.31187140941619873,-0.11566757410764694,0.3203863501548767,0.5350624322891235,-0.05423012003302574,0.33105289936065674,0.4734819233417511,-0.11464456468820572,0.31747058033943176,0.5595468878746033,-0.14125463366508484,0.3104696273803711,0.6328688859939575,-0.1510837972164154,0.2615072727203369,0.5356521010398865,-0.059918954968452454,0.2606409788131714,0.46104151010513306,-0.11522213369607925,0.26516616344451904,0.5421788096427917,-0.13031688332557678,0.27246230840682983,0.6083481311798096,-0.1322823017835617,0.2038235068321228,0.5471164584159851,-0.06834282726049423,0.19067662954330444,0.45777425169944763,-0.10686828196048737,0.18447253108024597,0.40928271412849426,-0.12344445288181305,0.1869054138660431,0.35692349076271057,-0.13326340913772583
"""ROCK""",0.22624708712100983,0.7284208536148071,-5.571401828774469e-08,0.3178929090499878,0.7191870212554932,-0.030256561934947968,0.40163135528564453,0.6375567317008972,-0.03889469429850578,0.4554995894432068,0.5675504803657532,-0.044874563813209534,0.5050972104072571,0.5345996022224426,-0.049329791218042374,0.38236168026924133,0.5117772221565247,-0.03867719694972038,0.4125228524208069,0.4071277976036072,-0.06264103949069977,0.4306683838367462,0.33587267994880676,-0.07730095088481903,0.4488549828529358,0.27910277247428894,-0.0914113000035286,0.32241111993789673,0.493647038936615,-0.044283535331487656,0.332608163356781,0.4290560185909271,-0.09670644998550415,0.3219343423843384,0.5087214708328247,-0.12053144723176956,0.3173855245113373,0.5791301131248474,-0.1296234279870987,0.26423367857933044,0.4940217137336731,-0.0525188073515892,0.2660978138446808,0.41922545433044434,-0.10321690887212753,0.27011018991470337,0.4999063313007355,-0.11611071228981018,0.27855008840560913,0.5676873922348022,-0.11729312688112259,0.20677822828292847,0.5081971287727356,-0.06260377168655396,0.1949014961719513,0.41674691438674927,-0.09839309006929398,0.19020356237888336,0.37375330924987793,-0.11210635304450989,0.1948249787092209,0.3276998996734619,-0.12008853256702423
